id,userName,title,artist,genre,year,listenedQty
3047,Vonny Zenas,Khartoum,Maurene Swanhildas,barbadian pop,2015,53
3048,Theodora Goerke,Rockhampton,Orelia Sibyls,canadian contemporary r&b,2005,73
3049,Elka Erlandson,Belém,Ileana Niccolo,boy band,2009,21
3050,Wanda Maroney,Mersin,Letizia Junie,barbadian pop,2009,65
3051,Jasmina Gerge,Tampa,Roslyn Winthorpe,electropop,2005,55
3052,Rubie Reinke,Cape Town,Caritta Cyrie,canadian contemporary r&b,1999,72
3053,Alleen Tatianas,Johannesburg,Rani Hunfredo,british soul,2010,28
3054,Shaylyn Ledah,Surat,Marcelline Neils,dance pop,1999,46
3055,Hyacinthe Pierette,Riyadh,Marleah Letsou,edm,2007,53
3056,Nananne Abram,Gangtok,Fawne Wiener,boy band,2009,62
3057,Stephanie Egbert,Kharkiv,Nataline Mata,dance pop,2002,20
3058,Netty Hylan,Medan,Leeanne Kannry,pop,2001,29
3059,Brooks Emerson,Sarajevo,Margarette Colp,neo mellow,2020,41
3060,Daune Grimbly,Marseille,Ada Morehouse,canadian pop,2008,76
3061,Barbi Gilbertson,Antofagasta,Amelia Seessel,boy band,2022,60
3062,Bernie Skurnik,Bandung,Demetris Swigart,canadian contemporary r&b,2017,43
3063,Ilse Quinn,Addis Ababa,Phedra Klemperer,edm,2020,48
3064,Desirae Tengdin,Memphis,Sarette Sundin,edm,2000,23
3065,Leeanne Turne,Hagåtña,Lucy Gusella,dance pop,2000,31
3066,Leontine Minetta,Fukuoka,Amalie Laurianne,canadian contemporary r&b,2003,71
3067,Maurene Morgun,Vatican City,Cyndie Swigart,pop,2007,63
3068,Lelah Koehler,Saint Petersburg,Dacia Fulmer,british soul,2019,53
3069,Gavrielle Raama,Vilnius,Darci Alice,canadian contemporary r&b,2000,47
3070,Andree Lia,Magadan,Mahalia Estella,art pop,2008,77
3071,Nannie Barney,Pontianak,Ermengarde Hebner,electropop,2014,49
3072,Glenda Stevy,Hu?,Adelle Dash,dance pop,2001,80
3073,Gisela Diann,Darwin,Susan Nerita,art pop,2018,60
3074,Veda Hanshaw,Bratislava,Ellette Yam,dance pop,2011,69
3075,Fawne Bord,Luxor,Tabbatha Nahum,boy band,2011,60
3076,Olwen Buttaro,Juneau,Pollyanna Sacken,british soul,2000,40
3077,Wilma Jenness,Luanda,Elie Orlene,dance pop,2009,20
3078,Emylee Mintz,Shigatse,Claudina Francene,dance pop,2011,78
3079,Joceline Gherardo,Gaborone,Chandra Oster,latin,1999,29
3080,Tonia Lorain,City of Halifax,Imojean Lane,dance pop,2009,25
3081,Althea Hubert,Ahmedabad,Joelly Teryn,big room,2018,43
3082,Roslyn Jena,Saint-Denis,Althea Helve,neo mellow,1999,23
3083,Romona Peg,Detroit,Correy Koziara,dance pop,2014,42
3084,Claresta Prouty,Brisbane,Charissa Adalbert,canadian contemporary r&b,2010,54
3085,Max Jess,Salzburg,Ana Jacqui,edm,2015,21
3086,Carol-Jean Raseda,Koror,Eolanda Atonsah,boy band,2004,30
3087,Coral Klotz,Lobamba,Dorene Caitlin,canadian contemporary r&b,2019,41
3088,Amelia Adalbert,Bandar Seri Begawan,Dennie Morrill,edm,2005,55
3089,Anica Kimmie,Petropavlovsk-Kamchatsky,Rosene Liva,canadian pop,2014,52
3090,Tilly Lubin,Wollongong,Leona Cecile,canadian pop,2008,63
3091,Lexine Killigrew,Thiès,Fawne Judye,dance pop,2019,76
3092,Demetris Ingra,Córdoba,Julieta Tufts,barbadian pop,2020,30
3093,Arlina Barney,Angra do Heroísmo,Randa Merell,boy band,2012,55
3094,Zsa Zsa Philoo,Lanzhou,Fidelia Korey,dance pop,2010,38
3095,Fidelia Hoenack,Izmir,Raina Redmond,art pop,2009,46
3096,Leontine Read,Forked River,Tami Cleavland,dance pop,2020,66
3097,Kylynn Karylin,Medan,Gavrielle Rudolph,art pop,2003,48
3098,Farrah Sandye,Providence,Layla Brodench,hip pop,2002,68
3099,Ronna Wittie,Edinburgh,Dorthy Lowry,barbadian pop,2013,56
3100,Petronia Mathilde,Nice,Aryn Amadas,neo mellow,2017,25
3101,Pollyanna Ciapas,Bangkok,Flo Ludewig,british soul,1999,58
3102,Imojean Podvin,Baku,Bobbi Vanni,big room,2014,28
3103,Daryl Cullin,Daegu,Deloria Naashom,neo mellow,2010,36
3104,Trixi Standing,Linz,Britni Cimbura,british soul,2016,57
3105,Annice Oneida,Handan,Phedra Aldric,latin,2012,69
3106,Julieta Loeb,Handan,Elfreda Lorain,canadian contemporary r&b,2018,78
3107,Estell Erskine,Rabi Island,Vonny Deegan,art pop,2018,32
3108,Darlleen Waite,Christchurch,Laure Katrine,british soul,2007,27
3109,Pearline Wattenberg,Patna,Mara Cordi,dance pop,2022,77
3110,Mariann Susannah,Podgorica,Myriam LaRue,edm,2006,26
3111,Eve Allare,Papeete,Ann-Marie Emerson,dance pop,2012,36
3112,Alyda Goddard,Kunming,Laure Carey,dance pop,2022,38
3113,Winny Jaylene,Taiyuan,Ardenia Henebry,edm,2019,33
3114,Mahalia Magnolia,Mumbai,Pearline Pitt,boy band,2000,31
3115,Charissa Ferino,Gaziantep,Lacie Flita,latin,2017,64
3116,Fanny Lorain,Port Said,Jennica Kylander,neo mellow,2002,49
3117,Aaren Brian,Belfast,Talya Daegal,big room,2017,76
3118,Merrie Ophelia,Islamabad,Imojean Judye,art pop,2019,25
3119,Rori Gualtiero,Perth,Carree Simmonds,british soul,2013,33
3120,Ofilia Cookie,Concepción,Theodora Eliathas,edm,2021,79
3121,Lucille Sisile,Maceió,Nyssa Adore,dance pop,2020,60
3122,Elvira Auberbach,Agartala,Coral Wind,big room,1999,28
3123,Jorry Kiersten,San Fernando,Etta Juan,boy band,2005,19
3124,Tierney Henrie,Patna,Gisela Georgy,canadian contemporary r&b,2001,64
3125,Ulrike Borrell,Lhasa,Clary Anton,canadian contemporary r&b,2017,40
3126,Candy Carlson,Chihuahua,Bee Engdahl,canadian contemporary r&b,2004,35
3127,Marjie Darbie,Chaguanas,Dotty Brotherson,electropop,2020,36
3128,Pamella Bertold,Harbin,Lily Rebecka,dance pop,2017,49
3129,Joeann Levey,Nagpur,Hettie Amand,electropop,2014,43
3130,Sabina Raseda,Hargeisa,Mariann Socha,dance pop,2018,73
3131,Tybie Blake,Belgrade,Leanna Erb,pop,1999,32
3132,Heddie Faust,Cartagena,Lynnea Shaver,canadian contemporary r&b,2021,58
3133,Alisha Jacobah,Sofia,Jackie Holbrook,dance pop,1999,49
3134,Kate Cutlerr,Kota Kinabalu,Valeda Nickola,latin,2010,52
3135,Merry Hanleigh,Los Angeles,Lanae Posner,neo mellow,2021,24
3136,Emelina Frendel,Kobe,Maud Infield,dance pop,2011,28
3137,Kenna Stefa,Port of Spain,Lusa Dimitris,barbadian pop,2010,53
3138,Trudie Egbert,Veracruz,Minne Percy,canadian contemporary r&b,2005,34
3139,Nollie Trinetta,Cuiabá,Lynnea Noman,boy band,2017,24
3140,Dulcinea Tremayne,Tianjin,Hettie Donell,big room,2020,52
3141,Sue Simmonds,Charlottetown,Joane Quent,edm,2007,55
3142,Romona Eldrid,Nassau,Gabriellia Chesna,neo mellow,2014,67
3143,Latisha Adrienne,Geneva,Ashlee Narton,canadian pop,2013,52
3144,Babita Zitvaa,Stepanakert,Gilligan Himelman,dance pop,2005,69
3145,Kathi Carey,Petropavlovsk-Kamchatsky,Gilda Naashom,edm,2009,44
3146,Danny Diogenes,Nashville,Jean Roche,hip pop,2003,22
3147,Adore An,Lobamba,Viki Laverne,dance pop,2000,27
3148,Kirbee Emerson,Vladivostok,Gabriellia Trace,edm,2017,30
3149,Marguerite Judye,Porto Velho,Daphne Yuille,dance pop,2012,73
3150,Lanna Tiffa,Fairbanks,Celene Rheingold,edm,2003,80
3151,Beth Vary,Nairobi,Yetty Sothena,neo mellow,2003,42
3152,Tarra Flita,Mumbai,Jolyn Darrell,art pop,2000,20
3153,Suzette Blisse,Ciudad del Este,Giustina Candy,latin,2003,73
3154,Grier Shuler,Salzburg,Cissiee Malina,boy band,2005,57
3155,Maryellen Chandler,Guangzhou,Amii Quinn,canadian pop,2018,32
3156,Jaime Charity,Winnipeg,Alexine Gilmour,barbadian pop,2010,48
3157,Lila Stephie,Belém,Gertrud Ursulette,dance pop,2013,44
3158,Donnie Pauly,Fortaleza,Sashenka Linehan,neo mellow,1999,36
3159,Micheline Sadowski,Cayenne,Fanny Vorster,edm,2007,74
3160,Sam Schalles,Fort-de-France,Kenna Catie,big room,2021,35
3161,Arlena Tryck,Leeds,Kerrin Kevon,latin,2015,40
3162,Wynne Johnsson,Guayaquil,Aeriela Reidar,neo mellow,2017,19
3163,Nickie Goode,Iqaluit,Sandie Buttaro,canadian pop,2013,77
3164,Gwyneth Monaco,Nukulaelae,Veda Si,canadian contemporary r&b,2021,77
3165,Latisha Kamaria,Djibouti (city),Bobinette Marijo,art pop,2010,21
3166,Amii Brian,Virginia Beach,Ileana Morgun,electropop,1999,56
3167,Lauryn Tiffa,San Juan,Judy Fontana,electropop,2019,76
3168,Paulita Cyrie,Dalian,Tracey Gusella,hip pop,2018,54
3169,Paola Krystle,Baghdad,Estell Izaak,boy band,2008,32
3170,Jinny Maroney,Cannes,Jennica Newell,canadian contemporary r&b,2013,41
3171,Gusty Bluh,Singapore,Sonni Goth,pop,2010,52
3172,Desirae Alva,Budapest,Aimil McClimans,big room,1999,57
3173,Dorthy Kirbee,Los Angeles,Antonietta Yusuk,dance pop,2002,62
3174,Glynnis Heisel,Cotonou,Adriana Thad,pop,2012,68
3175,Jillayne Saunderson,Dededo,Raquela Elbertina,british soul,2008,54
3176,Patricia Mike,Fredericton,Gavrielle Lucienne,art pop,2010,52
3177,Jsandye Kiersten,São José dos Campos,Elena Garek,art pop,2018,73
3178,Elfreda Carmena,Hilo,Roz Atcliffe,art pop,2005,28
3179,Elsie Lilas,Kandy,Jany Ackerley,electropop,2005,40
3180,Mariele Halsey,Palembang,Kirstin Cath,boy band,2019,61
3181,Lanae Vernier,Brisbane,Lanna Thornburg,pop,2007,20
3182,Cathyleen Tannie,Zapopan,Leeanne Harned,electropop,2012,51
3183,Carol-Jean Shuler,Jaipur,Roslyn Miru,barbadian pop,2016,40
3184,Alexine Susannah,Port Hedland,Judy Buckler,dance pop,2022,76
3185,Karina Verger,Lusaka,Mildrid Linskey,dance pop,2015,33
3186,Brianna Hubert,Medan,Bill Anderea,big room,2019,34
3187,Brianna Matthew,Adamstown,Riannon Leonard,canadian pop,2012,21
3188,Morganica Shama,Tartu,Minne Pulsifer,hip pop,2021,47
3189,Amalie Fennessy,Macapá,Angelique Hepsibah,art pop,2017,80
3190,Kamilah Dawkins,Barcelona,Nerta Erskine,canadian pop,2021,52
3191,Florencia Sundin,Medellín,Diena Deegan,hip pop,2002,56
3192,Dyann Lutero,Port Hedland,Alyssa Rese,big room,2006,34
3193,Rosabelle Anyah,Cockburn Town,Stevana Bibi,electropop,2002,26
3194,Mignon Taam,Chicago,Sybille Plato,barbadian pop,1999,64
3195,Jorry Sasnett,City of San Marino,Noelle Vary,hip pop,2006,76
3196,Tamqrah Levey,Kaliningrad,Feliza Nea,big room,2006,49
3197,Helsa Gordon,Fukuoka,Britte Kalinda,dance pop,2021,26
3198,Wynne Center,Ilhéus,Florencia Voletta,art pop,1999,58
3199,Benita Georas,Marrakech,Mureil Fairweather,neo mellow,2019,59
3200,Madalyn Arathorn,Baghdad,Kenna Papageno,hip pop,2006,28
3201,Kial Gusella,Livingstone,Betta Adrienne,art pop,2017,23
3202,Wilma Thomasina,Ibadan,Tami Klemperer,art pop,2007,36
3203,Myriam Xerxes,Antananarivo,Carly Cristi,latin,2006,21
3204,Tori Bahr,Lviv,Dacia Bach,british soul,2010,60
3205,Nariko Jalbert,San Francisco,Dari Arvo,latin,2003,43
3206,Merci Suzetta,Oslo,Annabela Munn,barbadian pop,2010,42
3207,Joelly Ethban,Albuquerque,Arabel Solitta,british soul,2016,30
3208,Gale Vanni,Hanga Roa,Cherrita Jobi,boy band,2007,39
3209,Luci Franza,Dublin,Joane Hutchison,dance pop,2017,65
3210,Tierney Stacy,Saskatoon,Willetta Gaynor,big room,1999,23
3211,Alex Carvey,Belfast,Frances Travax,dance pop,2000,67
3212,Rhea Lewes,Valencia,Chandra Kelula,neo mellow,2004,79
3213,Ingrid Stevy,Malmö,Tilly Bendick,big room,2018,55
3214,Blondelle Nerita,Macau,Mureil Wenda,dance pop,2021,21
3215,Carol-Jean Thunell,Conakry,Chickie Iaverne,big room,2007,73
3216,Dari Wiener,Vitória,Fayre Hedve,art pop,2009,30
3217,Josephine Cristi,City of San Marino,Camile Frodi,hip pop,2019,68
3218,Perry Garrison,Tijuana,Dacia Gavrila,dance pop,2008,27
3219,Kylynn Eno,Wuhan,Ileana Middleton,boy band,2003,19
3220,Mallory Aldric,Jamestown,Annice Shaver,pop,2017,30
3221,Nerta McLaughlin,Havana,Reeba Charmine,neo mellow,2018,70
3222,Vivia Modie,Omsk,Tiffie Vastah,neo mellow,2000,54
3223,Audrie Karl,Cardiff,Lucy Yerkovich,barbadian pop,2001,40
3224,Jorry Koziara,Toulouse,Sabina Honoria,latin,2004,70
3225,Lyssa Ogren,Djibouti (city),Carol-Jean Fitzsimmons,dance pop,2015,22
3226,Imojean Timon,Nakhon Ratchasima,Hyacinthe Ezar,art pop,2014,21
3227,Thalia Erlandson,Podgorica,Marika Faust,dance pop,2019,40
3228,Mary Francene,Porto Alegre,Tarra Tufts,latin,2011,70
3229,Dulcinea Cleo,South Tarawa,Caryl Solitta,dance pop,2009,69
3230,Loree Madelene,Francistown,Shell Calhoun,british soul,2003,25
3231,Roslyn Moina,Abidjan,Fayre Alwin,british soul,2000,22
3232,Adelle Medrek,Vatican City,Kenna Devlen,boy band,2011,30
3233,Alisha Elephus,Wonsan,Ira Whiffen,electropop,2014,53
3234,Adore Deegan,Geelong,Chickie Publia,dance pop,2015,66
3235,Dulcinea Jess,Stanley,Kary Lalitta,edm,2019,21
3236,Bernardine Macey,Taipei,Jenda Fabiola,pop,2002,70
3237,Felice Lewes,Medan,Odessa Ophelia,art pop,2017,24
3238,Roslyn Carri,Malang,Layla Himelman,boy band,2020,60
3239,Zondra Ranjiv,Lucknow,Blondelle Maisey,edm,2003,65
3240,Laure Ries,Saint John,Elmira Bord,latin,2021,32
3241,Lauryn Pascia,San José,Miquela Newell,british soul,2017,26
3242,Sara-Ann Gale,Málaga,Livvyy Fiester,edm,2012,62
3243,Linet Sekofski,Islamabad,Lusa Orelee,big room,2012,53
3244,Sybille Isidore,Cartagena,Marylou Durante,big room,2018,68
3245,Kathi Baylor,Milan,Margarette Casimir,canadian pop,2019,36
3246,Lelah Justinn,Muscat,Perry Trinetta,hip pop,2001,31
3247,Mady Radu,Kharkiv,Karlee Donell,latin,2018,22
3248,Alyssa Shanley,Bandar Seri Begawan,Chandra Ovid,canadian pop,2013,80
3249,Gertrud Bertold,Saint-Denis,Aubrie Peonir,big room,2013,41
3250,Chere Vacuva,San Juan,Vonny Erskine,dance pop,2007,19
3251,Anallese Susannah,Bogotá,Lauryn Eben,big room,2006,19
3252,Reeba Nore,Port Elizabeth,Linet Primalia,canadian contemporary r&b,2005,49
3253,Yolane Suk,Castries,Clarice Gilmour,british soul,2022,26
3254,Cherrita Mintz,Thimphu,Theodora Alva,pop,2006,20
3255,Carol-Jean Kazimir,Nice,Orelia Barbey,art pop,2020,44
3256,Mahalia Giule,Tel Aviv,Lacie Adlare,pop,2007,58
3257,Helena Dahlia,Muscat,Therine Hurley,dance pop,2019,66
3258,Tracey Drisko,Nairobi,Ileana Roarke,boy band,2014,38
3259,Jean Fosque,Curitiba,Ida Hoenack,canadian contemporary r&b,2018,53
3260,Ann-Marie Raffo,Córdoba,Flo Oscar,big room,2020,50
3261,Lexine Ferino,Guangzhou,Tobe Crudden,dance pop,2020,29
3262,Gui Johanna,Freetown,Nita Colyer,barbadian pop,2012,64
3263,Leontine Claudine,Moroni,Jean Zetta,art pop,2003,63
3264,Florencia Adamsen,Geelong,Elfreda Olnee,electropop,2002,54
3265,Loree Leffen,Port Blair,Pamella Rheingold,edm,2016,27
3266,Dominga Pozzy,Cali,Consuela Madox,british soul,2007,30
3267,Christal Milde,Portland,Modestia Fry,dance pop,2018,72
3268,Linet Meli,Denpasar,Sashenka Monaco,edm,2003,18
3269,Drucie Imelida,La Serena,Olivette Clara,pop,1999,48
3270,Dorice Lynn,Tirana,Sybille Emerson,art pop,2020,36
3271,Marti Marlie,Suva,Dari Wilona,art pop,2021,48
3272,Gale Barrus,Monaco,Jeanna Jarib,dance pop,2000,49
3273,Aaren Yorick,Yangon,Joane Septima,dance pop,2001,62
3274,Ekaterina Stephie,Milan,Candi McGrody,latin,2021,70
3275,Shell Ursulette,Espoo,Elka Leary,pop,1999,68
3276,Letizia Stover,Koulikoro,Aurore Lemuela,hip pop,2004,58
3277,Alisha Larochelle,Colombo,Paulita Neva,canadian contemporary r&b,2005,20
3278,Aimil Fredi,Cartagena,Wynne Tamsky,canadian contemporary r&b,2002,21
3279,Jany Merat,Los Angeles,Robinia Gualtiero,canadian pop,2008,49
3280,Marti Latini,Dibrugarh,Melodie Toor,british soul,2000,72
3281,Stevana Adore,Newcastle,Betta Aida,art pop,2018,28
3282,Tilly Thunell,Edmonton,Carolina Atcliffe,hip pop,2012,55
3283,Winny Anyah,Brazzaville,Coral Demitria,canadian pop,2015,61
3284,Sandie Sperling,San Francisco,Ekaterina Morgun,barbadian pop,2007,36
3285,Oona Kelula,Graz,Barbara Joni,latin,2017,48
3286,Myrtice Lilas,Melekeok,Ottilie Iphlgenia,barbadian pop,2018,19
3287,Kristan Persse,Siem Reap,Berta Gherardo,latin,2007,66
3288,Amara Barrus,Bern,Deirdre Graig,canadian contemporary r&b,2022,26
3289,Gilda Corilla,Wonsan,Mary Vittoria,neo mellow,2020,53
3290,Cherrita Lay,Malé,Tierney Carmena,pop,2017,54
3291,Carmencita Hollingsworth,Recife,Ericka Jotham,dance pop,2020,74
3292,Vonny Wesle,Düsseldorf,Julieta Paton,pop,2018,57
3293,Evita Payson,Maseru,Wilma Capello,dance pop,2022,23
3294,Elora Gavrila,Dibrugarh,Clarice Mayeda,canadian contemporary r&b,2005,48
3295,Nicoli Adore,Philadelphia,Bobbi Astra,canadian contemporary r&b,2001,61
3296,Pollyanna Winnick,Shenzhen,Alexine Jena,canadian pop,2001,30
3297,Hannis Sherfield,Hat Yai,Aigneis Helfand,canadian pop,2006,30
3298,Elise Joni,Ipoh,Carilyn Federica,hip pop,1999,38
3299,Jessy Longfellow,Málaga,Dorthy Talia,edm,1999,54
3300,Felice Llovera,Antwerp,Hyacinthe Levey,edm,2020,25
3301,Carolina Verger,Surat Thani,Hayley Danby,pop,2009,61
3302,Ada Dielu,Stepanakert,Frieda Haldas,pop,2003,36
3303,Margarette Ursulette,Port Hedland,Fernande Woodberry,hip pop,2000,36
3304,Mariele Joseph,Bamako,Dennie Madaih,british soul,2003,70
3305,Emma Norvol,Dili,Margalo Gillan,art pop,2018,22
3306,Elbertina Ashely,London,Amelia Gino,edm,2014,48
3307,Tani Peti,Hai Phong,Gwenneth Ingra,dance pop,2011,46
3308,Carmela Ramona,Dammam,Lusa Egbert,neo mellow,2009,21
3309,Melisent Philoo,Warsaw,Dotty Darbie,british soul,2010,58
3310,Fred Rheingold,Jeddah,Abbie Bury,hip pop,1999,49
3311,Teddie Milson,Wellington,Kamilah Faro,latin,2022,56
3312,Brietta Klotz,Kandy,Delilah Martsen,big room,2013,72
3313,Camile Yam,Pyongyang,Emilia Rosette,neo mellow,2015,67
3314,Perry Arvo,Madrid,Oralee Chem,pop,2019,81
3315,Beatriz Pyle,Livingstone,Ethel Joseph,canadian contemporary r&b,2016,55
3316,Arabel Dreda,Split (city),Orelia Laverne,art pop,2003,79
3317,Mellicent Maxi,Dodoma,Gertrud Callista,british soul,2009,45
3318,Kathi Fleeta,Riyadh,Marnia Bouchard,british soul,2021,50
3319,Kayla Imelida,Cusco,Arabel Jillane,art pop,2013,41
3320,Tonia Jorgan,Oklahoma City,Lolita Vilma,canadian contemporary r&b,2015,46
3321,Liana Nance,Nashville,Layla Sigfrid,hip pop,2005,64
3322,Jenilee Erminia,Mwanza,Kore Wiener,dance pop,2017,72
3323,Blondelle Kauppi,Surat,Alyda Nerita,dance pop,2018,78
3324,Mallory Khorma,Strasbourg,Alejandra Chauncey,dance pop,2015,69
3325,Carolina Pyle,Ürümqi,Fidelia Pattin,canadian contemporary r&b,2009,73
3326,Katharina Baudin,Jinan,Dulce Skurnik,hip pop,2004,39
3327,Barbi Stilwell,Malé,Sheelagh Jeanne,dance pop,2001,43
3328,Albertina Shaddock,Mashhad,Taffy Cecile,neo mellow,2006,32
3329,Jolyn Hortensia,Douala,Brianna Allare,pop,2010,35
3330,Nelle Kussell,Nicosia,Kylynn Ries,big room,2020,57
3331,Florie Bakerman,Pelotas,Lory Dimitris,dance pop,2022,47
3332,Joceline Blake,Charlotte,Olivette Abbot,art pop,2004,56
3333,Quintina Monk,Nantes,Louella Marcellus,canadian contemporary r&b,2015,69
3334,Jasmina Martguerita,Mumbai,Micheline Jorgan,canadian contemporary r&b,2015,51
3335,Penelopa Blake,The Hague,Hermione Cutlerr,electropop,2009,46
3336,Zaria Lalitta,Chongjin,Amii Meli,neo mellow,2002,32
3337,Stephanie Myrilla,Thimphu,Modestia Frodi,hip pop,2021,35
3338,Molli Torray,Zanzibar City,Corene Tristram,pop,2004,40
3339,Asia Lemuela,Hyderabad,Chrystel Aloise,dance pop,2002,33
3340,Elise Diogenes,Cannes,Charmaine Garlinda,hip pop,2009,38
3341,Aimil Fairweather,Surat Thani,Charissa Marisa,boy band,2014,30
3342,Elfreda Saint,Chuí,Cassondra Nikaniki,dance pop,2020,37
3343,Lenna Lemuela,Shanghai,Selia Blase,boy band,2014,30
3344,Lorie Bryna,Xi'an,Fredericka Hourigan,big room,2022,72
3345,June Ovid,Leeds,Anestassia Telfer,british soul,1999,50
3346,Deedee Rogerio,Lanzhou,Minda Maribeth,canadian pop,2004,44
3347,Ivett Noelyn,Shigatse,Charlena Selway,pop,2015,72
3348,Betta Tomasina,Francistown,Aurore Standing,barbadian pop,2022,62
3349,Ottilie Azeria,Alofi,Dennie Ochs,canadian pop,1999,61
3350,Lisette Alisia,Izmir,Nananne LaRue,big room,2021,32
3351,Chere Edmund,Jerusalem,Aimil Cavan,dance pop,1999,61
3352,Ronna Armanda,Maseru,Adriana Maribeth,canadian contemporary r&b,2004,53
3353,Dorene Curren,Hai Phong,Shaylyn Peg,big room,2022,58
3354,Constance Han,Hyderabad,Deedee Gwenore,canadian pop,2015,34
3355,Audrie Nadia,Greenwich,Katuscha Brandice,dance pop,2010,30
3356,Felice Keily,Makati City,Eugine Pip,boy band,2006,72
3357,Amelia Berne,San Diego,Katleen Pettiford,barbadian pop,2017,73
3358,Sissy Nedrud,Jerusalem,Zondra Weaks,canadian contemporary r&b,2006,55
3359,Daryl Avi,Ljubljana,Jerry Stacy,pop,2017,66
3360,Marnia Schalles,Jaipur,Raina Glovsky,pop,2012,34
3361,Tressa Tamsky,George Town,Aurelie Carolin,edm,2010,23
3362,Morganica Dielu,Recife,Collen Stephie,big room,2000,70
3363,Tamqrah Lilybelle,Brazzaville,Monika Anselmi,latin,2006,73
3364,Annaliese Gwenore,St. Louis,Kalina Meli,latin,2017,61
3365,Chandra Tayib,Quito,Inga Ietta,boy band,2005,51
3366,Carol-Jean Hirsch,Bandar Seri Begawan,Gertrud Kress,hip pop,2005,44
3367,Suzette Dyche,Dongguan,Monika Cavan,art pop,2020,38
3368,Clo Adrienne,Hagåtña,Sibella Monaco,electropop,2011,23
3369,Brandise Zeeba,Bandar Seri Begawan,Elvira Darian,big room,2007,41
3370,Aigneis Wooster,Santa Cruz de Tenerife,Linzy Charity,canadian pop,2012,55
3371,Laurene Toor,Nukus,Ilse Maroney,art pop,2009,55
3372,Belva Honoria,Porto Alegre,Mariele Pyle,edm,2000,59
3373,Tamqrah Salvidor,Alor Star,Daune Havens,neo mellow,2003,57
3374,Jorry Harl,Hanoi,Meriel Palocz,barbadian pop,2015,46
3375,Alleen Tristram,Livingstone,Pollyanna Kylander,boy band,2022,50
3376,Clarice Macey,Kraków,Jolyn Duwalt,dance pop,2004,48
3377,Basia Timon,Doha,Reeba Ardra,british soul,2020,31
3378,Arlena Gabrielli,Jamestown,Hayley Fairweather,big room,2005,41
3379,Ericka Annice,Santa Cruz de Tenerife,Nikki Trinetta,electropop,2009,59
3380,Myrtice Loring,Rio Branco,Maryellen McNully,dance pop,2006,52
3381,Chere Grayce,Taichung,Mireielle Lynn,electropop,2018,42
3382,Mellicent Sperling,Campo Grande,Corina Pettiford,hip pop,2008,55
3383,Deane Felizio,Lisbon,Sam Seagraves,dance pop,2014,50
3384,Queenie Shelba,Hamburg,Viki Sundin,barbadian pop,2005,78
3385,Valli Aldric,Cayenne,June Laurianne,boy band,2010,74
3386,Mellicent Hazlett,Dallas,Cherrita Silvan,hip pop,2015,62
3387,Dari Regan,Brussels,Althea Redmond,barbadian pop,2016,42
3388,Kittie Simmonds,Lhasa,Christian Friede,boy band,2018,64
